date,open,high,low,close,volume
12/30/2022,87.11052859,87.11052859,85.74230039,86.42641449,116065
1/2/2023,87.01930746,87.93145952,86.42640723,87.06491089,189008
1/3/2023,87.29294695,88.52435777,85.97032928,85.97032928,465823
1/4/2023,86.79127944,87.15614169,85.19501316,86.70006561,448572
1/5/2023,87.01931152,87.520991,86.28958706,87.47538757,310572
1/6/2023,87.56660003,87.61221042,85.51425784,87.33856201,325291
1/9/2023,87.74902789,91.48885701,86.47202054,91.0783844,480397
1/10/2023,90.94156021,92.76586438,89.84698049,92.21857452,469619
1/11/2023,92.85708921,94.2253174,91.67128866,93.76924133,521883
1/12/2023,93.67802648,96.50570382,93.22195039,95.59355164,559626
1/13/2023,95.59355164,95.59355164,95.59355164,95.59355164,0
1/16/2023,96.04962647,96.50570255,92.309797,94.31653595,479892
1/17/2023,94.31652866,97.2354126,93.58680419,97.2354126,573345
1/18/2023,96.68812428,97.05298652,95.3198961,95.41110992,366354
